baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1.54335611179584	-3.8516989554844	1.06089906291017	-3.63059888555161	0.00028276434221694	0.00175206101626701
1.79605163003948	-3.43720144341403	0.665136783145231	-5.16766104433519	2.37041694483916e-07	4.39912358662528e-06
7.70454799557041	-3.46614589017897	0.602949013247697	-5.74865505046452	8.99561308437168e-09	2.53152663740042e-07
4.3470196860653	-3.23725124827553	0.470828021573757	-6.8756554409292	6.17054814281424e-12	3.90421762526049e-10
1.46339585456604	-3.43423022501109	1.2359601837499	-2.77859292731554	0.0054594894864153	0.0198225831439169
2.16169207370133	-3.80644521303253	1.01846024971452	-3.73745093546802	0.00018589535087696	0.00123591567023458
0.815751295769047	-3.0245312947329	1.33273928628587	-2.26940957309196	0.023243430573102	0.0633133319063621
1.34711685963411	-3.76437841682091	1.36345218367859	-2.76091707643507	0.00576393092243152	0.0206613911677654
2.59842869089248	-3.02057409485352	0.663491410313647	-4.552544385504	5.30009741679668e-06	6.30494238446065e-05
1.37915307296448	-3.68110405671795	1.61836026269706	-2.27458875601854	0.0229306112492449	0.0626331558893976
0.980480754358087	-3.1770749288647	0.958598352315931	-3.31429208196428	0.00091875480046732	0.00469206981657945
1.26508157933367	-3.31975019855391	1.30742323070797	-2.53915497337176	0.0111120588994405	0.0349545996911829
1.72981282466267	-3.78524173952425	0.530198707173524	-7.13928888982639	9.3814980520658e-13	7.19057503136994e-11
1.5388411438404	-3.85111553756211	0.826545316523799	-4.6592914636051	3.17299660497556e-06	4.0865335373507e-05
1.9509432687483	-3.648506826077	1.30299735909819	-2.80008765988763	0.00510887309595935	0.0187956687266953
1.89636552517106	-4.37206408773416	2.06498635600792	-2.11723630764628	0.0342397974042894	0.0859413445231465
2.01888924626611	-3.91841900080044	1.31574664098318	-2.97809538610901	0.00290045703619818	0.0119589148081165
37.1281954526101	-3.23899506773406	0.535783943078353	-6.04533806878269	1.4909703291999e-09	5.06526946974129e-08
1.20510061115099	-3.36957457978449	1.00835458812671	-3.34165641676148	0.00083280078378423	0.00432813086500876
1.39928198931867	-3.122420593053	0.812018274169431	-3.84525901987458	0.00012042516247877	0.00086073405554866
1.71439383397373	-3.24208161442033	0.588713336346163	-5.50706330952554	3.64869071394136e-08	8.5887719614687e-07
2.46190199480097	-3.45555783371413	0.592021337963543	-5.83688055163804	5.31871973762631e-09	1.6071227668741e-07
318.306427790588	-6.3532940659045	1.39604576240086	-4.55092106363217	5.34115849047835e-06	6.34578092866851e-05
1.37918282512307	-3.67684226788031	1.26657564207206	-2.90297882396124	0.00369631629589752	0.0145056263004704
5.32782753231874	-3.62914808181064	0.432139047443974	-8.39810265532912	4.53750442930202e-17	1.03077886764445e-14
0.840901963189319	-3.06841581098337	1.03879864701438	-2.95381190551445	0.00313875248336745	0.0127490689517219
11.1790717912957	3.76035046544228	0.399913995210434	9.40289789924353	5.30805847111237e-21	2.63377480191641e-18
23.2226331943619	-4.44618942973475	1.40105831883829	-3.17345064795117	0.00150638509300724	0.00701154260265381
15.212472489384	-4.55593269734696	1.27347487643796	-3.57755993592145	0.00034681670965373	0.00207792470941253
2.17902656994467	-4.57198807132	1.26241011138805	-3.62163454655239	0.00029274748308802	0.00180443079229311
3.24559519958448	-4.62479069144987	1.44828366216642	-3.19329066001605	0.00140661284451513	0.00664537338595158
2.4785744785633	-3.37705425585594	0.476709563398824	-7.08409168840323	1.39959224085897e-12	1.02682146698039e-10
1.06407392543599	-3.3006470846505	1.58063002845621	-2.08818447405698	0.0367811972882943	0.0908238299908362
1.0354731835926	-3.13528489185387	1.46043610168045	-2.1468141524619	0.0318080801816985	0.0811228664717877
2.38335718599916	-3.63486609861689	0.994853922669385	-3.65366815749577	0.0002585203438239	0.00163132566358757
13.1466514534491	4.85469520081694	0.652981461393436	7.43466007512253	1.04837203433664e-13	1.02953409934466e-11
1.82250533885136	-3.32667525025546	1.24722479483933	-2.66726195952832	0.00764720400118464	0.0258911889822834
1.28095619422507	-3.00146014241273	1.00291904431208	-2.99272424771979	0.00276499451673306	0.0114984498484786
4.14161210143314	-3.43775362624749	0.588191754392653	-5.84461376851022	5.07744935300119e-09	1.54893666177212e-07
1.24728982050418	-3.17003476637679	0.698497489505003	-4.53836243366209	5.66927610428566e-06	6.66907007205895e-05
1.58079163561484	-3.54766788620219	0.699316204245893	-5.07305259718358	3.91484234538194e-07	6.77817744923567e-06
12.6287708767933	-4.96285236007778	0.854551929595107	-5.80754918244607	6.33939329933284e-09	1.87644051269891e-07
2.30716858513456	-3.13534520204717	0.739068104604248	-4.24229537510087	2.21245236785863e-05	0.00020754124077599
5.03227552323029	-3.81239054269461	0.494706211923195	-7.70637289528617	1.29444036784195e-14	1.64909953619324e-12
1.01459491470075	-3.2206961097081	1.13581668478507	-2.83557738924882	0.00457429310832085	0.0172034460414889
0.899574205354156	-3.0447092655342	0.853469376972287	-3.56744992577873	0.00036047223623285	0.00214407066693074
38.816827108752	-3.22381612555014	0.30557563780538	-10.5499775725033	5.08092215288502e-26	4.79003935963235e-23
17.3048572872393	-7.87926724466908	1.34504645643152	-5.85798892446676	4.68505887888706e-09	1.43637049042952e-07
1.63214068224537	-3.00400711767336	0.686593803374362	-4.37523190991493	1.21303443928115e-05	0.00012749032526558
3.9929397529209	-3.8290106904931	0.500544813373176	-7.64968607843395	2.01470541433482e-14	2.48282814295967e-12
1.82233571835493	-3.9850508172751	1.32220633951471	-3.01394018329827	0.00257878644546285	0.01088981375794
1.58925438364235	-3.32564422832966	0.623525185065069	-5.33361652101127	9.62757344654119e-08	2.01250440503918e-06
2.27121557040865	-3.66031895730575	0.854248985522312	-4.28483851820758	1.82871965700533e-05	0.00017764661557467
1.62653371454097	-3.01890903249446	0.551147327910164	-5.47749917239286	4.31379023899577e-08	9.97994048543133e-07
7.74051024783418	-6.39851550293261	0.492405268871466	-12.994409092326	1.31620438407834e-38	3.10212920772464e-35
5.97409393526679	-3.30866251933369	0.777019708099897	-4.25814491555768	2.06130314478311e-05	0.00019602517808656
1.21340548307658	-3.49849894410306	1.62587259851057	-2.15176696335738	0.0314157130555967	0.0802981618419654
2.22258592668238	-4.59855900131626	1.04093629283655	-4.41771416076311	9.97502160112037e-06	0.00010796729752533
1.14307976672176	-3.52129625519972	1.03062906703806	-3.41664752898889	0.00063397303044195	0.00344781121689732
1.18359057217427	-3.33726970460159	1.47726029984991	-2.25909388138344	0.0238775456737706	0.0646762137162684
5.12528845666645	-4.09293983125718	0.786681651359102	-5.20279051149351	1.96318127402786e-07	3.7314297300197e-06
1.24402447462627	-3.06096256871592	0.722130656773378	-4.23879327100294	2.2472447574011e-05	0.000210177578873
3.14258351516257	-4.68556838343494	1.79492536977933	-2.6104530373934	0.00904223862905569	0.029671320805925
115.153428389014	-6.29902327351135	0.625246581128577	-10.0744625618609	7.16514355529074e-24	5.19610698980796e-21
4.66950293465916	-4.64966754905919	1.10761261790525	-4.19791854470996	2.69379482528082e-05	0.00024383822098257
0.956775365883071	-3.14369569956107	1.18852195447113	-2.64504638533156	0.00816797193943083	0.0273246174097762
12.4806070593173	-4.09075878169941	0.5926949291685	-6.90196352352532	5.12886069097621e-12	3.27812435011378e-10
1.47501731187905	-3.10938136835394	0.644418990457166	-4.82509270272757	1.3993816288904e-06	2.04537524129679e-05
0.921106550320872	-3.20214173292164	0.981655006813061	-3.26198278488629	0.00110635862116372	0.00545227177261945
1.23263719698846	-3.62531124804291	1.62369242381568	-2.232757383645	0.025564948013387	0.0682371311993787
5.39698786819189	-4.38065399071383	0.794331121692451	-5.5148965854191	3.48985104996083e-08	8.26647506872002e-07
0.95097687711276	-3.26102130645684	1.54517594266663	-2.11045306648319	0.0348193497168577	0.0870069358833311
2.33303439781337	-3.27758631890168	0.687552339243582	-4.76703536854743	1.86956500066867e-06	2.61115911760057e-05
1.25977999677551	-3.78781577223066	0.88377128170873	-4.28596838415828	1.81944864388098e-05	0.00017710327356323
83.7164444948203	-3.63649674153046	0.884806279167968	-4.10993550469607	3.95769640400857e-05	0.00033583422906202
1.39712663984884	-3.24151051961363	0.738874232847951	-4.38709373734607	1.1487529056638e-05	0.00012147917014184
0.849962552105459	-3.2139672266117	1.38988281673036	-2.31240158373382	0.0207555631734627	0.0579000064559311
1.51269305860643	-3.59909508247252	0.817215519774832	-4.4040953645425	1.06226210230638e-05	0.00011386555963039
3.62618065171866	-4.06944858534993	0.56178116866498	-7.24383231823272	4.36180644821259e-13	3.7213511575135e-11
1.24783826720528	-3.42394419204839	1.6361276157497	-2.09271218154917	0.0363748551790889	0.0901245590541027
10.6073315631287	-3.65468790964736	0.518431220272861	-7.04951354535288	1.79544356819542e-12	1.28750234780487e-10
3.52644900709607	-3.22785661145324	0.667740188879805	-4.834000806314	1.33816043290803e-06	1.97580383418017e-05
1.85574257534479	-3.47477039533611	0.804919351831313	-4.3169174494693	1.58223297552884e-05	0.00015769602193633
1.24338929881622	-3.06515383243914	1.07205797951114	-2.85913065432977	0.00424803781088002	0.0162172004300755
6.02933881440417	-3.57328141707147	0.553554699734799	-6.45515505293945	1.08108157991417e-10	4.80749839369853e-09
2.96773959740968	-3.42633350931791	0.513508307210083	-6.67240132478743	2.51651253264718e-11	1.29996832337158e-09
53.7388112688724	3.62179222632777	0.768344713696257	4.71375954277671	2.43187622571817e-06	3.27755727204547e-05
0.852995135073689	-3.08412973114219	0.752074875536883	-4.10082803117247	4.11674416129146e-05	0.00034760954393708
0.838881784712526	-3.07405896601687	1.40356547416886	-2.19017852931814	0.0285112917387406	0.0744055924891286
1.12856277421561	-3.50050522000016	1.42976162420114	-2.44831387326962	0.0143526563914622	0.0430032315685715
0.971324768200048	-3.05164351718805	1.06523398386799	-2.86476357626816	0.00417320689679339	0.015983306122088
2.57499439828098	-3.44062339562575	0.710632743185586	-4.84163364074994	1.28776023461535e-06	1.90586493121448e-05
3.2053343145851	-3.65065437641986	0.708898062037553	-5.14975928404565	2.6082098243185e-07	4.7589139781934e-06
2.24020463766178	-4.50510153682223	1.4521097522085	-3.10245250400011	0.00191924342719973	0.00854406708502808
0.902098343879405	-3.05942405362167	1.24051910425013	-2.46624501238217	0.0136537903313402	0.041316356395028
1.3334565654864	-3.16662198333413	1.30312839436151	-2.43001533619845	0.0150981839560712	0.0446971672934092
3.3911452877909	-5.10773729715199	1.50840202887241	-3.38619094868907	0.00070870052158504	0.0037800702502082
3.72946765482842	-4.10880114935628	0.614206793410802	-6.68960550979803	2.237729982438e-11	1.18240269905355e-09
2.33847656852712	-4.67390722296772	1.40965641109805	-3.31563577207228	0.00091434913464176	0.0046733675613094
2.22577381642106	-3.96009875932015	1.01437774562806	-3.90396849338234	9.46281051640798e-05	0.00070079062170806
0.974249733220729	-3.29170231037536	1.16519014378222	-2.82503446149181	0.0047275531135477	0.0176650840182208
5.70575046480593	-3.20480144084844	0.612562984055053	-5.23179089215162	1.67875595119584e-07	3.27331369801423e-06
2.28529456758638	-3.22803887526842	0.581271402763024	-5.55341078182103	2.80148681164815e-08	6.77205561969563e-07
1.44149078902107	-3.63835096719239	1.4924287133166	-2.43787253268999	0.0147739825595477	0.0439374512871092
1.00360833933113	-3.09229737485511	1.16871198577189	-2.64590199510342	0.00814734173197681	0.0272784031653681
34.0473932019024	-7.00250791717359	1.22319294052608	-5.72477790311796	1.03569141959701e-08	2.87175907595613e-07
2.13076893054122	-3.45968376774716	0.699320412432439	-4.94720832717206	7.52853905721459e-07	1.20297121969306e-05
6.18234693291678	3.47100455392446	0.679749103270235	5.1063025125383	3.28523609608337e-07	5.81079986788479e-06
1.89658573228708	-4.26468720862149	1.84195414381611	-2.31530585217829	0.0205961997183609	0.0575405757430279
